Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),average_values,discount_column_with null to average _values ,OriginalPrice (in Rs),discount_offer_In_price,Discount in percentage,SizeOption,Ratings,Reviews,Discount_category,,,,
13780874,Antheaa,Western,dresses,Women,,470,470,2399,1319.45,55%,"XS, S, M, L, XL, XXL",4.3,666,High_Discount,,,,
13780900,Antheaa,Western,dresses,Women,,470,470,2459,1204.91,49%,"XS, S, M, L, XL, XXL",4.4,451,High_Discount,,,,
13780910,Antheaa,Western,dresses,Women,,470,470,2599,1299.5,50%,"XS, S, M, L, XL, XXL",4.4,597,High_Discount,,,,
13781180,Sangria,Indian Wear,kurtas,Women,549,1059.22,549,1099,549.5,50%,"XS, S, M, L, XL, XXL, 3XL",4.2,277,High_Discount,,,,
13781214,Sangria,Indian Wear,kurta-sets,Women,899,1059.22,899,1999,1099.45,55%,"XS, S, M, L, XL, XXL, 3XL",4.2,321,High_Discount,,,,
13781228,Sangria,Plus Size,kurta-sets,Women,999,709.77,999,1999,999.5,50%,"XS, S, M, L, XL, XXL, 3XL",4.1,297,High_Discount,,,,
13781240,Sangria,Indian Wear,kurtas,Women,714,1059.22,714,1299,584.55,45%,"XS, S, M, L, XL, XXL, 3XL",4.1,339,Low_Discount,,,,
13781252,Sangria,Indian Wear,kurta-sets,Women,959,1059.22,959,2399,1439.4,60%,"XS, S, M, L, XL, XXL, 3XL",4.2,248,Low_Discount,,,,
13781282,Sangria,Indian Wear,kurta-sets,Women,1199,1059.22,1199,2399,1199.5,50%,"XS, S, M, L, XL, XXL, 3XL",4.1,356,Low_Discount,,,,
13782950,Jockey,Bottom Wear,track-pants,Men,,920.93,920.93,1589,,0%,"S, M, L",4.3,302,Low_Discount,,,,
13782962,Jockey,Bottom Wear,track-pants,Men,,920.93,920.93,1699,,0%,"S, M, L",4.4,428,High_Discount,,,,
13789746,Anouk,Indian Wear,kurtas,Women,679,1059.22,679,1699,1019.4,60%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,841,High_Discount,,,,
13789756,Anouk,Indian Wear,kurta-sets,Women,1119,1059.22,1119,2799,1679.4,60%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,507,Low_Discount,,,,
13789760,Anouk,Indian Wear,kurta-sets,Women,1394,1059.22,1394,3099,1704.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.4,518,Low_Discount,,,,
13789772,Anouk,Indian Wear,kurta-sets,Women,1484,1059.22,1484,3299,1814.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,622,High_Discount,,,,
13789776,Anouk,Indian Wear,kurta-sets,Women,1619,1059.22,1619,3599,1979.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,586,High_Discount,,,,
13789780,Anouk,Indian Wear,kurta-sets,Women,1529,1059.22,1529,3399,1869.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.4,310,Low_Discount,,,,
13790562,Vemante,Lingerie & Sleep Wear,nightdress,Women,899,602.52,899,1499,599.6,40%,"S, M, L, XL, XXL",4.1,260,High_Discount,,,,
13790566,Vemante,Lingerie & Sleep Wear,nightdress,Women,899,602.52,899,1499,599.6,40%,"S, M, L, XL, XXL",4.1,444,Low_Discount,,,,
13790568,Vemante,Lingerie & Sleep Wear,nightdress,Women,899,602.52,899,1499,599.6,40%,"S, M, L, XL, XXL",4.1,280,Low_Discount,,,,
13791184,Yuris,Indian Wear,kurta-sets,Women,1461,1059.22,1461,4299,2837.34,66%,"S, M, L, XL, XXL, 3XL",4,782,High_Discount,,,,
13791192,Yuris,Indian Wear,kurta-sets,Women,1319,1059.22,1319,3999,2679.33,67%,"S, M, L, XL, XXL, 3XL",4.2,517,Low_Discount,,,,
13791214,Yuris,Indian Wear,kurta-sets,Women,1461,1059.22,1461,4299,2837.34,66%,"S, M, L, XL, XXL, 3XL",4.2,315,High_Discount,,,,
13791234,Yuris,Indian Wear,kurta-sets,Women,1461,1059.22,1461,4299,2837.34,66%,"S, M, L, XL, XXL, 3XL",4.2,298,Low_Discount,,,,
13791256,Yuris,Indian Wear,kurta-sets,Women,1418,1059.22,1418,4299,2880.33,67%,"S, M, L, XL, XXL, 3XL",4.1,532,High_Discount,,,,
13791590,Anouk,Indian Wear,kurta-sets,Women,944,1059.22,944,2099,1154.45,55%,"XS, S, M, L, XL, XXL",3.9,285,High_Discount,,,,
13791612,Anouk,Indian Wear,kurta-sets,Women,944,1059.22,944,2099,1154.45,55%,"XS, S, M, L, XL, XXL",3.8,514,Low_Discount,,,,
13791818,Mayra,Western,tops,Women,,470,470,995,577.1,58%,"S, M, L, XL",3.8,284,High_Discount,,,,
13792028,Anouk,Indian Wear,sarees,Women,839,1059.22,839,2399,1559.35,65%,Onesize,3.6,254,High_Discount,,,,
13792124,Anouk,Indian Wear,sarees,Women,944,1059.22,944,2699,1754.35,65%,Onesize,4.2,243,Low_Discount,,,,
13792290,Anouk,Indian Wear,kurta-sets,Women,1079,1059.22,1079,2699,1619.4,60%,"XS, S, M, L, XL, XXL",4.3,370,Low_Discount,,,,
13792340,U&F,Western,skirts,Women,,470,470,1699,1070.37,63%,"26, 28, 30, 32",3.6,437,Low_Discount,,,,
13792358,U&F,Western,skirts,Women,,470,470,1699,1036.39,61%,"28, 30, 32, 34",4.1,386,High_Discount,,,,
13792398,U&F,Western,dresses,Women,,470,470,1899,1177.38,62%,"XS, S, M, L",4.3,429,High_Discount,,,,
13793520,HIGHLANDER,Bottom Wear,track-pants,Men,379,920.93,379,949,569.4,60%,"S, M, L, XL",4.1,274,High_Discount,,,,
13793528,HIGHLANDER,Bottom Wear,track-pants,Men,413,920.93,413,899,485.46,54%,"S, M, L, XL",4,394,High_Discount,,,,
13793890,Roadster,Topwear,shirts,Men,824,709.5,824,1499,674.55,45%,"38, 40, 42, 44",4.4,266,Low_Discount,,,,
13804808,Prakhya,Indian Wear,kurta-sets,Women,1493,1059.22,1493,4148,2654.72,64%,"M, L, XL, XXL, 3XL",4,653,High_Discount,,,,
13807276,Anubhutee,Indian Wear,kurta-sets,Women,1479,1059.22,1479,3699,2219.4,60%,"S, M, L, XL, XXL",4.1,387,Low_Discount,,,,
13807530,ANVI Be Yourself,Western,dresses,Women,,470,470,3150,2173.5,69%,"XS, S, M, L, XL, XXL",4.1,337,Low_Discount,,,,
13810374,Nike,Sports Wear,tshirts,Men,797,793.18,797,1595,797.5,50%,"S, M, L, XL, XXL",4.1,248,Low_Discount,,,,
13810882,Indo Era,Indian Wear,kurta-sets,Women,2099,1059.22,2099,4999,2899.42,58%,"XS, S, M, L, XL, XXL",4.1,287,Low_Discount,,,,
13810956,Zivame,Lingerie & Sleep Wear,bra,Women,602,602.52,602,899,296.67,33%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.1,311,High_Discount,,,,
13811000,Zivame,Lingerie & Sleep Wear,bra,Women,449,602.52,449,749,299.6,40%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,426,High_Discount,,,,
13815356,HIGHLANDER,Bottom Wear,jeans,Men,775,920.93,775,1649,873.97,53%,"30, 32, 34, 36, 38",3.7,504,High_Discount,,,,
13815358,HIGHLANDER,Bottom Wear,track-pants,Men,467,920.93,467,899,431.52,48%,"S, M, L, XL",4.2,653,High_Discount,,,,
13815360,HIGHLANDER,Bottom Wear,track-pants,Men,413,920.93,413,899,485.46,54%,"S, M, L, XL",4,440,Low_Discount,,,,
13815366,HIGHLANDER,Bottom Wear,jeans,Men,681,920.93,681,1449,767.97,53%,"30, 32, 34, 36, 38",3.9,403,High_Discount,,,,
13815384,HIGHLANDER,Topwear,shirts,Men,493,709.5,493,1049,555.97,53%,"39, 40, 42, 44",4.2,594,High_Discount,,,,
13815392,HIGHLANDER,Bottom Wear,jeans,Men,775,920.93,775,1649,873.97,53%,"30, 32, 34, 36, 38",3.9,621,High_Discount,,,,
13815398,HIGHLANDER,Bottom Wear,jeans,Men,579,920.93,579,1449,869.4,60%,"30, 32, 34, 36, 38",3.8,714,High_Discount,,,,
13815412,HIGHLANDER,Bottom Wear,jeans,Men,724,920.93,724,1449,724.5,50%,"30, 32, 34, 36, 38",3.9,307,High_Discount,,,,
13815418,HIGHLANDER,Bottom Wear,shorts,Men,299,920.93,299,749,449.4,60%,"30, 32, 34, 36",4.3,419,Low_Discount,,,,
13815426,HIGHLANDER,Bottom Wear,shorts,Men,299,920.93,299,749,449.4,60%,"30, 32, 34, 36",4.2,267,Low_Discount,,,,
13815428,HIGHLANDER,Bottom Wear,shorts,Men,389,920.93,389,749,359.52,48%,"30, 32, 34, 36",4.2,575,Low_Discount,,,,
13817714,Ishin,Indian Wear,kurta-sets,Women,3014,1059.22,3014,6699,3684.45,55%,"S, M, L, XL, XXL",4.3,279,High_Discount,,,,
13817718,Ishin,Indian Wear,kurta-sets,Women,2399,1059.22,2399,5999,3599.4,60%,"S, M, L, XL, XXL",4.5,880,High_Discount,,,,
13817770,Ishin,Indian Wear,kurtas,Women,2515,1059.22,2515,6799,4283.37,63%,"S, M, L, XL, XXL",4.1,246,Low_Discount,,,,
13817856,Smarty Pants,Lingerie & Sleep Wear,night-suits,Women,749,602.52,749,1499,749.5,50%,"S, M, L, XL, XXL",4.3,403,Low_Discount,,,,
13818948,Bewakoof,Western,tshirts,Women,,470,470,599,80,13%,"XS, S, M, L, XL, XXL, 3XL",4.3,534,High_Discount,,,,
13819030,Bewakoof,Topwear,tshirts,Men,449,709.5,449,499,49.9,10%,"S, M, L, XL, XXL, 3XL",4.4,341,High_Discount,,,,
13819040,Bewakoof,Topwear,tshirts,Men,464,709.5,464,499,35,7%,"S, M, L, XL, XXL, 3XL",4.2,493,Low_Discount,,,,
13819100,Bewakoof,Topwear,tshirts,Men,449,709.5,449,499,49.9,10%,"S, M, L, XL, XXL, 3XL",4.1,924,Low_Discount,,,,
13825516,WROGN,Inner Wear &  Sleep Wear,socks,Men,274,530.36,274,499,224.55,45%,Onesize,4,318,High_Discount,,,,
13825534,HRX by Hrithik Roshan,Inner Wear &  Sleep Wear,socks,Men,356,530.36,356,649,292.05,45%,Onesize,4.3,316,Low_Discount,,,,
13825536,WROGN,Inner Wear &  Sleep Wear,socks,Men,324,530.36,324,499,174.65,35%,Onesize,3.9,533,Low_Discount,,,,
13825538,WROGN,Inner Wear &  Sleep Wear,socks,Men,299,530.36,299,499,199.6,40%,Onesize,4.1,381,Low_Discount,,,,
13825548,HRX by Hrithik Roshan,Inner Wear &  Sleep Wear,socks,Men,301,530.36,301,549,247.05,45%,Onesize,4.3,297,Low_Discount,,,,
13825558,WROGN,Inner Wear &  Sleep Wear,socks,Men,324,530.36,324,499,174.65,35%,Onesize,4.1,411,Low_Discount,,,,
13828036,Hangup,Indian Wear,blazers,Men,1919,1059.22,1919,5999,4079.32,68%,"36, 38, 40, 42, 44, 46",3.4,253,Low_Discount,,,,
13830332,AURELIA,Indian Wear,kurtas,Women,539,1059.22,539,1199,659.45,55%,"XS, S, M, L, XL, XXL",4.6,260,Low_Discount,,,,
13832456,Varanga,Indian Wear,kurtas,Women,987,1059.22,987,2599,1611.38,62%,"S, M, L, XL, XXL",4.1,410,High_Discount,,,,
13833200,Sangria,Indian Wear,sarees,Women,1835,1059.22,1835,3599,1763.51,49%,Onesize,4.1,486,Low_Discount,,,,
13833330,Sangria,Indian Wear,sarees,Women,1903,1059.22,1903,3399,1495.56,44%,Onesize,4.2,252,High_Discount,,,,
13835004,HIGHLANDER,Bottom Wear,jeans,Men,666,920.93,666,1449,782.46,54%,"30, 32, 34, 36, 38",3.9,402,Low_Discount,,,,
13835016,HIGHLANDER,Bottom Wear,shorts,Men,587,920.93,587,1249,661.97,53%,"30, 32, 34, 36",4.2,454,High_Discount,,,,
13836306,HIGHLANDER,Topwear,shirts,Men,649,709.5,649,1249,599.52,48%,"39, 40, 42, 44",4.2,688,Low_Discount,,,,
13837280,BULLMER,Topwear,tshirts,Men,549,709.5,549,999,449.55,45%,"S, M, L, XL, XXL",4.1,341,Low_Discount,,,,
13840088,KASSUALLY,Western,dresses,Women,,470,470,1999,1299.35,65%,"XS, S, M, L, XL, XXL",4.4,689,High_Discount,,,,
13840090,KASSUALLY,Western,dresses,Women,,470,470,1999,1199.4,60%,"XS, S, M, L, XL, XXL",4.5,565,High_Discount,,,,
13840098,DressBerry,Lingerie & Sleep Wear,bra,Women,539,602.52,539,1799,1259.3,70%,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,240,Low_Discount,,,,
13840392,LOCOMOTIVE,Topwear,shirts,Men,593,709.5,593,1349,755.44,56%,"39, 40, 42, 44",4,482,Low_Discount,,,,
13842330,HIGHLANDER,Bottom Wear,shorts,Men,724,920.93,724,1449,724.5,50%,"30, 32, 34, 36",4.1,302,High_Discount,,,,
13842332,HIGHLANDER,Bottom Wear,shorts,Men,374,920.93,374,749,374.5,50%,"30, 32, 34, 36",4.3,887,High_Discount,,,,
13842334,HIGHLANDER,Bottom Wear,shorts,Men,624,920.93,624,1249,624.5,50%,"30, 32, 34, 36",4,277,High_Discount,,,,
13842336,HIGHLANDER,Bottom Wear,track-pants,Men,540,920.93,540,949,408.07,43%,"S, M, L, XL",4.3,717,High_Discount,,,,
13842342,HIGHLANDER,Topwear,shirts,Men,516,709.5,516,1099,582.47,53%,"39, 40, 42, 44",4.2,755,High_Discount,,,,
13842360,HIGHLANDER,Bottom Wear,shorts,Men,681,920.93,681,1449,767.97,53%,"30, 32, 34, 36",4.3,250,High_Discount,,,,
13842362,HIGHLANDER,Bottom Wear,shorts,Men,681,920.93,681,1449,767.97,53%,"30, 32, 34, 36",4.3,258,High_Discount,,,,
13842374,HIGHLANDER,Topwear,shirts,Men,657,709.5,657,1399,741.47,53%,"39, 40, 42, 44",4.2,496,Low_Discount,,,,
13842376,HIGHLANDER,Topwear,shirts,Men,559,709.5,559,1399,839.4,60%,"39, 40, 42, 44",4.1,244,Low_Discount,,,,
13842378,HIGHLANDER,Bottom Wear,track-pants,Men,446,920.93,446,949,502.97,53%,"S, M, L, XL",4.2,505,High_Discount,,,,
13842380,HIGHLANDER,Topwear,shirts,Men,459,709.5,459,1149,689.4,60%,"39, 40, 42, 44",4,644,High_Discount,,,,
13842386,HIGHLANDER,Topwear,shirts,Men,516,709.5,516,1099,582.47,53%,"39, 40, 42, 44",4.2,995,Low_Discount,,,,
13842510,Tokyo Talkies,Western,dresses,Women,,470,470,1399,825.41,59%,"S, M, L, XL",4.2,576,Low_Discount,,,,
13842512,Tokyo Talkies,Western,dresses,Women,,470,470,1399,797.43,57%,"S, M, L, XL",4.4,499,Low_Discount,,,,
13842516,Tokyo Talkies,Western,dresses,Women,,470,470,1399,839.4,60%,"S, M, L, XL",4.5,330,Low_Discount,,,,
13843002,SASSAFRAS,Western,dresses,Women,,470,470,2099,1259.4,60%,"XS, S, M, L, XL, XXL",4.1,464,Low_Discount,,,,
13843034,SASSAFRAS,Western,tops,Women,,470,470,999,519.48,52%,"XS, S, M, L, XL",4.4,931,Low_Discount,,,,
13843036,SASSAFRAS,Western,tops,Women,,470,470,1499,899.4,60%,"XS, S, M, L, XL, XXL",4.2,366,Low_Discount,,,,
13843040,SASSAFRAS,Western,tops,Women,,470,470,999,549.45,55%,"XS, S, M, L, XL, XXL",4.4,453,Low_Discount,,,,
13843044,SASSAFRAS,Western,tops,Women,,470,470,1199,659.45,55%,"XS, S, M, L, XL, XXL",4.3,239,Low_Discount,,,,
13843050,SASSAFRAS,Western,tops,Women,,470,470,999,559.44,56%,"XS, S, M, L, XL",4.4,426,High_Discount,,,,
13843060,SASSAFRAS,Western,tops,Women,,470,470,1499,839.44,56%,"XS, S, M, L, XL, XXL",4.3,296,High_Discount,,,,
13843086,SASSAFRAS,Western,jeggings,Women,,470,470,1899,854.55,45%,"26, 28, 30, 32, 34, 36",4.3,756,High_Discount,,,,
13843100,SASSAFRAS,Western,tshirts,Women,,470,470,999,559.44,56%,"XS, S, M, L, XL",4.4,286,High_Discount,,,,
13843106,SASSAFRAS,Western,tops,Women,,470,470,799,383.52,48%,"XS, S, M, L, XL",4.3,351,High_Discount,,,,
13843112,SASSAFRAS,Western,tshirts,Women,,470,470,999,509.49,51%,"XS, S, M, L, XL",4.4,357,High_Discount,,,,
13843124,SASSAFRAS,Western,trousers,Women,,470,470,1799,899.5,50%,"26, 28, 30, 32, 34, 36",4.1,723,High_Discount,,,,
13843144,SASSAFRAS,Western,trousers,Women,,470,470,1699,849.5,50%,"26, 28, 30, 32, 34, 36",3.7,280,High_Discount,,,,
13843150,SASSAFRAS,Western,tops,Women,,470,470,1399,769.45,55%,"XS, S, M, L, XL",4,373,Low_Discount,,,,
13843168,SASSAFRAS,Western,tops,Women,,470,470,999,579.42,58%,"XS, S, M, L, XL",4.3,331,High_Discount,,,,
13843200,SASSAFRAS,Western,dresses,Women,,470,470,1899,1044.45,55%,"XS, S, M, L, XL",4.3,293,Low_Discount,,,,
13843228,SASSAFRAS,Western,trousers,Women,,470,470,1799,809.55,45%,"26, 28, 30, 32, 34, 36",4.1,347,High_Discount,,,,
13843236,SASSAFRAS,Western,dresses,Women,,470,470,1899,1139.4,60%,"XS, S, M, L, XL, XXL",4.4,281,Low_Discount,,,,
13843242,SASSAFRAS,Western,tops,Women,,470,470,1499,749.5,50%,"XS, S, M, L, XL, XXL",4.2,319,High_Discount,,,,
13843254,SASSAFRAS,Western,jeggings,Women,,470,470,1899,949.5,50%,"26, 28, 30, 32, 34, 36",4.3,755,High_Discount,,,,
13843256,SASSAFRAS,Western,dresses,Women,,470,470,1599,799.5,50%,"XS, S, M, L, XL",4.4,349,High_Discount,,,,
13843268,SASSAFRAS,Western,tops,Women,,470,470,999,549.45,55%,"XS, S, M, L, XL",4.2,329,High_Discount,,,,
13843270,SASSAFRAS,Western,trousers,Women,,470,470,1699,849.5,50%,"26, 28, 30, 32, 34, 36",4.2,295,High_Discount,,,,
13843272,SASSAFRAS,Western,jeans,Women,,470,470,2199,1231.44,56%,"26, 28, 30, 32, 34, 36",4.2,409,High_Discount,,,,
13843278,SASSAFRAS,Western,tops,Women,,470,470,999,509.49,51%,"XS, S, M, L, XL",4.3,320,High_Discount,,,,
13843398,Inddus,Indian Wear,sarees,Women,1979,1059.22,1979,4399,2419.45,55%,Onesize,4.5,403,High_Discount,,,,
13845206,LOCOMOTIVE,Topwear,shirts,Men,571,709.5,571,1299,727.44,56%,"39, 40, 42, 44",4.1,545,Low_Discount,,,,
13845640,Shae by SASSAFRAS,Western,dresses,Women,,470,470,1999,979.51,49%,"XS, S, M, L, XL, XXL",4.3,275,Low_Discount,,,,
13845816,Shae by SASSAFRAS,Indian Wear,tops,Women,469,1059.22,469,999,529.47,53%,"XS, S, M, L, XL, XXL",4.1,265,High_Discount,,,,
13852220,Mast & Harbour,Western,jeans,Women,,470,470,2499,749.7,30%,"26, 28, 30, 32, 34, 36",4.1,389,Low_Discount,,,,
13852298,Mast & Harbour,Western,jeans,Women,,470,470,2699,1079.6,40%,"26, 28, 30, 32, 34, 36",4,457,Low_Discount,,,,
13858426,HIGHLANDER,Bottom Wear,shorts,Men,363,920.93,363,699,335.52,48%,"30, 32, 34, 36",4.3,734,Low_Discount,,,,
13858430,HIGHLANDER,Bottom Wear,track-pants,Men,436,920.93,436,949,512.46,54%,"S, M, L, XL",4.2,485,High_Discount,,,,
13858432,HIGHLANDER,Bottom Wear,shorts,Men,349,920.93,349,699,349.5,50%,"30, 32, 34, 36",4.2,520,High_Discount,,,,
13858434,HIGHLANDER,Bottom Wear,shorts,Men,399,920.93,399,799,399.5,50%,"30, 32, 34, 36",4.3,618,High_Discount,,,,
13858440,HIGHLANDER,Bottom Wear,shorts,Men,399,920.93,399,799,399.5,50%,"30, 32, 34, 36",4.3,677,High_Discount,,,,
13859090,Roadster,Bottom Wear,trousers,Men,854,920.93,854,1899,1044.45,55%,"28, 30, 32, 34, 36",3.6,250,High_Discount,,,,
13859094,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",4,736,Low_Discount,,,,
13859102,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4.1,318,High_Discount,,,,
13859110,Roadster,Bottom Wear,trousers,Men,1044,920.93,1044,1899,854.55,45%,"28, 30, 32, 34, 36",4,444,High_Discount,,,,
13859122,Roadster,Bottom Wear,trousers,Men,664,920.93,664,1899,1234.35,65%,"28, 30, 32, 34, 36",4,246,Low_Discount,,,,
13859128,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1299,,0%,"28, 30, 32, 34, 36",4,797,Low_Discount,,,,
13859138,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,292,High_Discount,,,,
13859140,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1299,,0%,"28, 30, 32, 34, 36",4,550,High_Discount,,,,
13859146,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",3.8,277,High_Discount,,,,
13859152,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1899,,0%,"28, 30, 32, 34, 36",4,446,High_Discount,,,,
13859160,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.7,352,High_Discount,,,,
13859162,Roadster,Bottom Wear,trousers,Men,664,920.93,664,1899,1234.35,65%,"28, 30, 32, 34, 36",4.2,310,High_Discount,,,,
13859166,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4.2,353,High_Discount,,,,
13859168,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,283,Low_Discount,,,,
13859170,Roadster,Bottom Wear,trousers,Men,664,920.93,664,1899,1234.35,65%,"28, 30, 32, 34, 36",3.9,272,Low_Discount,,,,
13859180,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1299,,0%,"28, 30, 32, 34, 36",3.8,719,High_Discount,,,,
13859184,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4.1,266,High_Discount,,,,
13859186,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",3.9,389,Low_Discount,,,,
13859196,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,254,High_Discount,,,,
13859202,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.7,290,Low_Discount,,,,
13859206,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",3.8,395,High_Discount,,,,
13859220,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",4,577,Low_Discount,,,,
13859238,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4.1,327,Low_Discount,,,,
13859264,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,281,Low_Discount,,,,
13859282,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,252,Low_Discount,,,,
13859292,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",4,930,Low_Discount,,,,
13859302,Roadster,Bottom Wear,trousers,Men,519,920.93,519,1299,779.4,60%,"28, 30, 32, 34, 36",3.7,716,Low_Discount,,,,
13859318,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4,280,High_Discount,,,,
13859364,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1699,,0%,"28, 30, 32, 34, 36",4,381,High_Discount,,,,
13859366,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",3.8,505,High_Discount,,,,
13859370,Roadster,Bottom Wear,trousers,Men,519,920.93,519,1299,779.4,60%,"28, 30, 32, 34, 36",4,559,High_Discount,,,,
13859400,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,324,High_Discount,,,,
13859412,VIMAL JONNEY,Lingerie & Sleep Wear,lounge-pants,Women,988,602.52,988,1798,809.1,45%,"S, M, L, XL, XXL",4.3,241,Low_Discount,,,,
13859434,Roadster,Bottom Wear,trousers,Men,854,920.93,854,1899,1044.45,55%,"28, 30, 32, 34, 36",3.8,264,High_Discount,,,,
13859442,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1299,,0%,"28, 30, 32, 34, 36",4.1,520,High_Discount,,,,
13859460,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1499,,0%,"28, 30, 32, 34, 36",4,430,High_Discount,,,,
13859498,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4,273,Low_Discount,,,,
13859500,Roadster,Bottom Wear,trousers,Men,854,920.93,854,1899,1044.45,55%,"28, 30, 32, 34, 36",4,243,High_Discount,,,,
13859542,Roadster,Bottom Wear,trousers,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",3.7,306,Low_Discount,,,,
13859550,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.8,261,High_Discount,,,,
13859558,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",3.9,604,Low_Discount,,,,
13859568,Roadster,Bottom Wear,trousers,Men,,920.93,920.93,1499,,0%,"28, 30, 32, 34, 36",4,331,Low_Discount,,,,
13859576,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",3.9,582,Low_Discount,,,,
13859578,Roadster,Bottom Wear,trousers,Men,584,920.93,584,1299,714.45,55%,"28, 30, 32, 34, 36",4,469,Low_Discount,,,,
13859590,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4.1,290,Low_Discount,,,,
13859592,Roadster,Bottom Wear,trousers,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,329,High_Discount,,,,
13859638,Roadster,Bottom Wear,trousers,Men,854,920.93,854,1899,1044.45,55%,"28, 30, 32, 34, 36",3.9,354,Low_Discount,,,,
13861282,Clovia,Lingerie & Sleep Wear,bra,Women,311,602.52,311,599,287.52,48%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.1,270,Low_Discount,,,,
13861566,Vishudh,Indian Wear,palazzos,Women,359,1059.22,359,999,639.36,64%,"28, 30, 32, 34, 36",4.1,296,High_Discount,,,,
13861866,HIGHLANDER,Bottom Wear,jeans,Men,753,920.93,753,1449,695.52,48%,"30, 32, 34, 36, 38",4.1,411,Low_Discount,,,,
13861878,HIGHLANDER,Topwear,shirts,Men,516,709.5,516,1099,582.47,53%,"39, 40, 42, 44",4.3,927,Low_Discount,,,,
13863850,House of Pataudi,Indian Wear,kurtas,Men,2699,1059.22,2699,2999,299.9,10%,"S, M, L, XL, XXL",4.4,449,High_Discount,,,,
13864032,Bewakoof,Inner Wear &  Sleep Wear,innerwear-vests,Men,349,530.36,349,399,50,13%,"S, M, L, XL, XXL, 3XL",4.2,253,Low_Discount,,,,
